BoundaryLayerThickness,Voltage,Value
99.99999999999999,-0.5659835286793423,-6.403076420468713e-7
99.99999999999999,-0.5539835286793419,-2.981372592392407e-7
99.99999999999999,-0.5419835286793414,-1.3397723218996075e-7
99.99999999999999,-0.5299835286793416,-5.494747748677187e-8
99.99999999999999,-0.5179835286793419,-1.6558635655426712e-8
99.99999999999999,-0.5059835286793415,2.4694966919384425e-9
99.99999999999999,-0.49398352867934103,1.2308390226888414e-8
99.99999999999999,-0.48198352867934124,1.7819588349140987e-8
99.99999999999999,-0.46998352867934146,2.132880693684386e-8
99.99999999999999,-0.457983528679341,2.3951599927599812e-8
99.99999999999999,-0.44598352867934055,2.6226455751714628e-8
99.99999999999999,-0.43398352867934087,2.8417057569476328e-8
